organization_identifier.x,organization_name.x,organization_type_text.x,action_identifier,action_name.x,actionAgencyCode.x,action_type_code.x,action_status_code.x,completion_date.x,organization_id.x,asessment_unit_identifier,pollutant_name,pollutant_source_type_code,explicit_margin_of_safety_text,implicit_margin_of_safety_text,load_allocation_numeric,load_allocation_units_text,permits,TMDL_end_point_text,parameters,TMDL_date.x,indian_country_indicator.x,water_type_code,organization_identifier.y,organization_name.y,organization_type_text.y,action_name.y,actionAgencyCode.y,action_type_code.y,action_status_code.y,completion_date.y,organization_id.y,documentAgencyCode,document_type_code,document_file_type,document_file_name,document_name,document_comments,document_url,TMDL_date.y,indian_country_indicator.y,parameters_name
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL3212E,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL3212F,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL3212G,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL3212H,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL662,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL1807B,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL3212I,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL3566,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL791N,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL3322A,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL442,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL1472B,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL61A,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2671A,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL1340N,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL1340H,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2781A,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL1340R,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2890A,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL553A,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2213I,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2213J,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2213G,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2213H,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2782C,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2783F,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2783G,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2783A,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2783B,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2213K,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL3459A,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2213L,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL1342Y,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL25A,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2893H,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2893A,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL3177,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2893D,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL3176,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
